skill_level,accuracy_easy,accuracy_medium,accuracy_hard,avg_response_time,games_played,avg_session_duration
experto,0.9287314752006596,0.75,0.65,-0.768523692295531,0.2487651548305452,1.1651416998101627
intermedio,0.787,0.616,0.46,-0.0367769433190539,-0.1219343992840942,-1.3908031098942353
experto,0.946,0.796,0.65,-0.9599593304570956,2.33548226994574,-0.2504999681694311
intermedio,0.809,0.61,0.452,-0.0636657507114243,-0.0119008170797733,-1.0748154923078437
intermedio,0.78,0.601,0.453,0.0887041578453401,-0.6170855192035384,0.6974628845897431
experto,0.8893678807842161,0.75,0.65,-1.1602710523205262,2.518871573619608,-0.1452435462846706
experto,0.895,0.75,0.65,-0.7807006145079612,2.6655830165587022,-0.9099523874801612
intermedio,0.713,0.55,0.399,0.1335188368326235,-0.5437297977339911,-1.541927622652944
principiante,0.85,0.55,0.397,1.5138109496409573,-0.7821358925100198,0.5600769639000077
experto,0.9405577760969264,0.7732416091326014,0.65,-0.9954344602306464,2.33548226994574,-0.991387773860848
experto,0.852,0.75,0.65,-0.7807006145079612,0.153149556226708,0.7661558449346109
intermedio,0.747,0.596,0.395,-0.3235908888376688,-0.3603404940601229,1.205790791141764
intermedio,0.73,0.55,0.35,-0.3056650172427554,-0.2869847725905756,0.0792262414859337
intermedio,0.834,0.722,0.455,-0.6552195133435671,-0.0852565385493206,-1.789222279894468
experto,0.917,0.772,0.65,-1.2288474043807969,1.3268410997394644,-1.1572470447216852
experto,0.8762679225873735,0.7574286489924427,0.65,-1.1690675738227605,0.5403957420136464,0.6710907101248625
principiante,0.485,0.372,0.234,2.05158709748836,-0.8554916139795671,1.1920521990727908
intermedio,0.882,0.619,0.431,-0.5297384121791732,-0.5070519369992175,-0.8962137954111877
intermedio,0.856,0.634,0.39,-0.2160356592681881,-0.7271191014078593,-1.184724228859632
principiante,0.578,0.476,0.293,0.6354432414901995,-0.8554916139795671,0.2028735701066959
experto,0.875,0.767,0.65,-0.7089971281283074,1.070096074596049,-0.2367613761004578
principiante,0.58,0.435,0.332,1.836476638349399,-0.7271191014078593,-0.5664875857558227
principiante,0.557,0.409,0.315,1.8633654457417692,-0.7454580317752462,-1.5831433988598649
intermedio,0.7,0.604,0.373,0.1155929652377101,-0.0669176081819337,0.5463383718310345
experto,0.9,0.75,0.65,-0.879292908279985,-0.2869847725905756,-0.4153630729971137
principiante,0.593,0.463,0.293,1.5944773718180678,-0.653763379938312,0.2303507542446429
experto,0.914179267600883,0.7787737088937939,0.65,-0.8940052518803433,0.3181999295331894,0.3438859636503557
intermedio,0.73,0.606,0.384,0.2769258095919311,-0.2869847725905756,-1.7754836878254945
principiante,0.793,0.506,0.372,0.8953683796164442,-0.7087801710404725,0.038010465279013
experto,0.942,0.75,0.65,-1.1571439180011431,2.610566225456542,-1.308371557480394
principiante,0.605,0.36,0.269,1.7737360877672017,-0.6904412406730857,-1.2808943733424467
intermedio,0.85,0.692,0.453,-0.3235908888376688,-0.4887130066318306,1.3019609356245794
experto,0.9236227981870652,0.8037068363704067,0.65,-1.2406306012570003,2.5372105039869948,1.4006326404655454
intermedio,0.768,0.661,0.515,-0.2429244666605583,-0.3970183547948965,-0.8824752033422142
experto,0.893877501120801,0.7671128319464681,0.65,-0.8136167294030108,2.33548226994574,-0.060693046557737
experto,0.9455942943439728,0.7572952848798007,0.65,-1.134558655119976,1.2407209362950686,1.324597222981898
principiante,0.513,0.454,0.283,2.02469829009599,-0.8004748228774066,0.6425085163138492
intermedio,0.797,0.682,0.461,-0.2967020814452987,-0.452035145897057,0.436429635279246
experto,0.9629088675192842,0.75,0.65,-1.1436720424356848,1.6806168307425982,1.452001854433436
principiante,0.694,0.479,0.359,0.7967760858444205,-0.8004748228774066,0.4089524511412991
experto,0.909,0.75,0.65,-0.9868481378494656,0.3181999295331894,0.944757541831267
intermedio,0.783,0.589,0.455,-0.0098881359266839,-0.4153572851622834,-0.2642385602384048
experto,0.912,0.75,0.65,-0.9061817156723552,2.4638547825174477,1.0409276863140815
experto,0.8801559985768668,0.75,0.65,-1.2378982083050198,-0.3106910669374074,-1.4564139920489
experto,0.9461748207265736,0.7540448738336538,0.65,-0.965344352856086,0.4967373318542601,-1.101924489271007
principiante,0.639,0.536,0.37,1.244922875717256,-0.7454580317752462,1.2882223435556055
intermedio,0.844,0.718,0.462,-0.3773685036224091,-0.2869847725905756,0.7524172528656377
intermedio,0.719,0.614,0.46,-0.2608503382554717,-0.5070519369992175,-0.7588278747214523
intermedio,0.764,0.626,0.5,-0.251887402458015,-0.0669176081819337,1.4943012245902088
experto,0.918,0.822,0.65,-1.2378103401782536,0.7216563976156996,1.3156995276935526
principiante,0.499,0.35,0.249,1.7378843445773748,-0.7087801710404725,0.038010465279013
principiante,0.479,0.34,0.216,1.8544025099443129,-0.7271191014078593,-1.7754836878254945
principiante,0.596,0.427,0.291,1.2180340683248858,-0.8921694747143407,-1.3770645178252616
intermedio,0.826,0.668,0.418,-0.3235908888376688,-0.6721023103056989,-0.1955455998935371
principiante,0.675,0.55,0.357,1.6034403076155246,-0.7637969621426329,0.038010465279013
intermedio,0.841,0.679,0.494,-0.5387013479766299,-0.5804076584687647,0.3265208987274576
principiante,0.739,0.533,0.371,1.0387753523757517,-0.7637969621426329,-0.5527489936868492
intermedio,0.738,0.55,0.424,0.3217404885792145,-0.0852565385493206,-1.2808943733424467
principiante,0.601,0.448,0.35,1.0656641597681218,-0.7637969621426329,1.4393468563143148
intermedio,0.764,0.649,0.515,-0.287739145647842,-0.1035954689167074,-0.1405912316176426
intermedio,0.829,0.605,0.476,-0.3146279530402121,-0.1952901207536415,-0.9786453478250288
principiante,0.7,0.55,0.4,0.805739021641877,-0.8004748228774066,-1.514450438514997
intermedio,0.712,0.55,0.376,-0.251887402458015,-0.4703740762644438,1.6179485532109703
experto,0.8700176041391363,0.75,0.65,-0.8889826269202474,2.452016901786944,1.5080398166591824
experto,0.9427053291663692,0.7509500619670508,0.65,-1.1907577042750956,0.908708941725326,0.91728035769332
experto,0.856,0.75,0.65,-0.9778852020520088,2.427176921782673,-0.2504999681694311
experto,0.8880632819317532,0.7309533659449068,0.65,-1.127837129193333,-0.0028764172635719,0.3651170937724728
experto,0.854,0.75,0.65,-0.7358859355206776,1.473552542678559,-1.4457574781701297
principiante,0.482,0.4,0.306,1.34351516948928,-0.7087801710404725,-1.7342679116185735
experto,0.909988695356316,0.7516534113598583,0.65,-1.183574983206264,-0.3292894338173646,0.713777805565494
experto,0.9445734378881232,0.7849780931738906,0.65,-0.9436020282863224,0.5067183814408884,-1.3140386840507057
experto,0.967,0.838,0.65,-1.040625752634206,1.070096074596049,0.3402594907964313
principiante,0.732,0.55,0.375,0.6802579204774829,-0.7637969621426329,0.5738155559689815
intermedio,0.788,0.652,0.492,-0.5924789627613702,-0.3053237029579624,-0.2779771523073781
intermedio,0.814,0.581,0.362,0.0080377356682294,-0.5437297977339911,0.436429635279246
intermedio,0.792,0.704,0.517,-0.6372936417486537,-0.3970183547948965,0.3539980828654046
intermedio,0.779,0.592,0.458,0.0528524146555132,-0.1035954689167074,0.6425085163138492
intermedio,0.75,0.647,0.511,-0.5028496047868031,-0.3786794244275097,1.0684048704520286
experto,0.9179841136922474,0.7505954533139326,0.65,-0.8724178877244667,1.3791278966263152,0.8947834597086652
principiante,0.647,0.469,0.313,1.9081801247290529,-0.8371526836121803,0.7936330290725578
intermedio,0.734,0.55,0.35,-0.0636657507114243,-0.3786794244275097,-0.1405912316176426
intermedio,0.805,0.582,0.364,-0.0367769433190539,-0.0485786778145469,1.3431767118314994
principiante,0.792,0.55,0.376,0.2589999379970176,-0.7454580317752462,0.1891349780377221
intermedio,0.776,0.557,0.372,0.3844810391614113,-0.2686458422231888,-1.7205293195496003
intermedio,0.874,0.727,0.5,-0.1981097876732747,-0.0669176081819337,-0.854998019204267
principiante,0.503,0.428,0.326,2.320475171412061,-0.8004748228774066,-0.7725664667904258
experto,0.9378335131167024,0.8336166776558597,0.65,-1.1382176588086756,1.4520089427538434,1.3075420242663285
principiante,0.497,0.363,0.222,2.3921786577917152,-0.7454580317752462,-0.9649067557560554
principiante,0.64,0.481,0.302,1.7647731519697452,-0.653763379938312,0.6699857004517962
intermedio,0.851,0.731,0.511,-0.1353692370910779,-0.5437297977339911,-0.1405912316176426
principiante,0.558,0.478,0.341,0.9760348017935544,-0.7271191014078593,1.4943012245902088
experto,0.887657371255524,0.75,0.65,-0.97742424754311,2.5519759635011874,1.446377874339494
experto,0.971,0.75,0.65,-1.3095138265579072,-0.4336962155296702,-1.7480065036875472
experto,0.951625156521659,0.770857045779832,0.65,-0.9478986619248856,0.807350696834464,-0.2594902849697642
principiante,0.678,0.55,0.4,0.6354432414901995,-0.873830544346954,-1.1572470447216852
experto,0.8918564165737721,0.7632601183840863,0.65,-1.0834571723603337,2.03121714790985,-0.1402894705213261
intermedio,0.751,0.565,0.402,-0.1084804296987077,-0.0485786778145469,-1.6106205829978115
experto,0.917,0.766,0.65,-1.1571439180011431,2.3538212003131265,-0.4565788492040342
principiante,0.65,0.473,0.287,0.9312201228062712,-0.7271191014078593,-0.854998019204267
principiante,0.508,0.421,0.274,2.2308458134374947,-0.6721023103056989,0.7112014766587169
principiante,0.451,0.372,0.249,2.275660492424778,-0.873830544346954,-1.0473383081698966
experto,0.923,0.75,0.65,-0.9509963946596388,0.5566060243092181,-1.006122531962976
experto,0.9416658414688404,0.7563329207344203,0.65,-0.9722340650105956,1.1196782678164576,1.295359914363898
intermedio,0.873,0.738,0.502,-0.6104048343562837,-0.4703740762644438,-0.8687366112732405
principiante,0.648,0.474,0.291,1.468996270653674,-0.8921694747143407,-1.2671557812734733
principiante,0.664,0.55,0.382,1.4510703990587606,-0.873830544346954,-0.0993754554107224
principiante,0.622,0.499,0.343,0.8774425080215308,-0.7821358925100198,-1.514450438514997
principiante,0.467,0.338,0.211,2.087438840678187,-0.7087801710404725,0.7386786607966639
experto,0.9747244117511392,0.7732103362081019,0.65,-0.9471250082505984,1.6019250552502668,1.0907670252660149
experto,0.899,0.795,0.65,-1.2378103401782536,-0.1219343992840942,1.2744837514866318
experto,0.9148588918666868,0.7851373410358338,0.65,-1.0482817399762143,-0.3865290967937667,0.9447704804851552
experto,0.8903856149592801,0.7586600934955008,0.65,-0.8125980612629008,1.980689918901828,0.3671087051200406
intermedio,0.872,0.783,0.516,-0.3415167604325823,-0.653763379938312,-1.06107690023887
principiante,0.675,0.55,0.4,1.5317368212358708,-0.6904412406730857,0.2166121621756691
principiante,0.501,0.356,0.265,1.6034403076155246,-0.6904412406730857,0.972234725969214
intermedio,0.711,0.55,0.35,-0.0815916223063375,-0.4153572851622834,-0.4703174412730079
intermedio,0.715,0.566,0.441,-0.3863314394198658,-0.0119008170797733,1.2882223435556055
experto,0.876,0.782,0.65,-0.753811807115591,1.8036532892915216,-1.1572470447216852
principiante,0.6446310289512801,0.4714154214614398,0.3170411859066398,1.864465257696709,-0.8371526836121803,0.792356702528967
experto,0.9,0.75,0.65,-1.0495886884316623,2.4455158521500606,1.5492555928661027
experto,0.9255156944046234,0.778867671683867,0.65,-0.8664904859954299,2.33548226994574,-0.09699513995612
intermedio,0.848,0.706,0.474,-0.1174433654961644,-0.5253908673666043,-1.0198611240319495
intermedio,0.877,0.711,0.503,-0.601441898558827,-0.6170855192035384,0.49138400355514
experto,0.9272761789023412,0.75,0.65,-1.1706782754442993,1.18012965680037,0.7831073069122796
experto,0.8749648191270486,0.75,0.65,-1.1820730922163654,0.5424057063171775,0.5502522310785738
intermedio,0.738,0.55,0.406,-0.3773685036224091,-0.562068728101378,0.972234725969214
intermedio,0.837,0.696,0.517,-0.5207754763817165,-0.5070519369992175,-0.6214419540317169
principiante,0.5583149500366078,0.4526240872528979,0.3393918620515554,0.6067201669900915,-0.6873004697788777,0.1620366348216693
experto,0.9661862475224452,0.8656483196952698,0.65,-1.198311791382754,0.7476681220671688,-0.8525974001202793
experto,0.9026871053465704,0.75,0.65,-0.8718113546094042,2.499017126222635,1.138768791497747
intermedio,0.811,0.584,0.444,-0.2608503382554717,-0.2686458422231888,-0.5527489936868492
experto,0.9400838638057438,0.75,0.65,-1.1992938431821158,2.40004681438239,1.352830708591921
principiante,0.493,0.433,0.29,0.9043313154139008,-0.8921694747143407,-1.3633259257562882
experto,0.9730935229504918,0.8713566681556446,0.65,-1.2251351977770482,0.7385252329458111,-0.7886633413161755
intermedio,0.776,0.674,0.491,-0.1443321728885346,-0.1035954689167074,-1.3495873336873143
experto,0.963,0.805,0.65,-1.0137369452418357,2.2621265484761923,-0.2642385602384048
principiante,0.485,0.432,0.286,2.2308458134374947,-0.7454580317752462,1.3294381197625262
experto,0.9589024182488112,0.8199176387787235,0.65,-1.1741951706251468,-0.4292567858324765,1.4566203515281162
intermedio,0.856,0.636,0.473,-0.0547028149139674,-0.4887130066318306,-0.0444210871348279
experto,0.9168291503055588,0.791701013034728,0.65,-0.8703299724825282,2.1719630913078896,1.305375690556828
experto,0.854,0.75,0.65,-1.067514560026576,1.0517571442286624,0.2715665304515636
intermedio,0.751,0.624,0.389,-0.0547028149139674,-0.4153572851622834,-0.4291016650660872
experto,0.913,0.75,0.65,-0.9599593304570956,1.8403311500262955,-0.0444210871348279
principiante,0.613,0.516,0.327,1.621366179210438,-0.7454580317752462,-0.82752083506632
intermedio,0.743,0.55,0.35,-0.2429244666605583,-0.4887130066318306,-1.5007118464460236
intermedio,0.875,0.736,0.454,-0.2698132740529285,-0.250306911855802,1.15083642286587
principiante,0.518,0.37,0.267,1.9081801247290529,-0.7454580317752462,-0.1955455998935371
principiante,0.605,0.422,0.268,1.5944773718180678,-0.7271191014078593,-1.4732346623080763
intermedio,0.889,0.682,0.486,-0.6462565775461104,-0.5804076584687647,-0.1268526395486694
intermedio,0.852,0.764,0.603,-0.7089971281283074,-0.0852565385493206,0.4501682273482192
principiante,0.701,0.537,0.397,1.3255892978943664,-0.7271191014078593,-0.6626577302386374
experto,0.923754083655166,0.75,0.65,-0.9520028948598992,1.0517571442286624,1.2363535481279828
intermedio,0.752,0.578,0.394,0.1424817726300804,-0.3603404940601229,-0.4565788492040342
principiante,0.522,0.38,0.265,2.4728450799688257,-0.8371526836121803,-0.4977946254109549
experto,0.938,0.75,0.65,-1.0854404316214894,1.6019250552502668,0.9584961339002408
principiante,0.621,0.529,0.4,0.805739021641877,-0.6904412406730857,-1.7067907274806269
intermedio,0.726,0.553,0.354,0.4024069107563248,-0.1769511903862547,1.5217784087281556
intermedio,0.74,0.591,0.448,-0.1174433654961644,-0.3420015636927361,0.8760645814863993
experto,0.947,0.75,0.65,-0.9509963946596388,-0.3970183547948965,-0.9649067557560554
experto,0.9298997578425768,0.7709556997247953,0.65,-1.0720481994134257,1.8155372714422384,-0.0676389750411877
intermedio,0.737,0.6,0.437,-0.0457398791165108,-0.1952901207536415,-1.1709856367906586
principiante,0.571,0.419,0.31,1.1373676461477755,-0.653763379938312,0.3402594907964313
experto,0.908466464500501,0.7539208955671343,0.65,-0.934700489505676,1.8358370856023285,-0.180773411012775
experto,0.9269109521481994,0.7900726031901201,0.65,-1.1803799716455363,-0.3885146220352339,1.2176942950449787
intermedio,0.751,0.55,0.35,0.303814616984301,-0.7087801710404725,0.2303507542446429
intermedio,0.786,0.562,0.35,0.2679628737944741,-0.562068728101378,-0.951168163687082
principiante,0.65,0.478,0.305,0.465147461338522,-0.8554916139795671,-0.7863050588593993
principiante,0.662,0.52,0.358,1.2897375547045395,-0.653763379938312,-1.088554084376817
intermedio,0.888,0.708,0.49,-0.1981097876732747,-0.140273329651481,-0.9099523874801612
intermedio,0.732,0.615,0.462,-0.440109054204606,-0.3603404940601229,-1.789222279894468
principiante,0.648,0.481,0.371,1.7199584729824615,-0.8554916139795671,0.6837242925207699
experto,0.912,0.812,0.65,-0.9151446514698118,0.9417235620243414,-0.4428402571350607
experto,0.9036193016723432,0.7517272551171662,0.65,-1.069195001974799,2.337462020653266,-0.260491429554251
intermedio,0.877,0.681,0.51,-0.6552195133435671,-0.3786794244275097,0.9310189497622932
intermedio,0.786,0.653,0.426,-0.5566272195715434,-0.3603404940601229,-0.7725664667904258
intermedio,0.796,0.577,0.371,-0.4221831826096925,-0.3236626333253493,0.8623259894174256
experto,0.859,0.75,0.65,-1.2019585969884268,2.2254486877414186,-0.3878858888591665
experto,0.9421175495789011,0.75,0.65,-1.2931640445285892,-0.3946676604793099,-1.6686456628299815
principiante,0.557,0.47,0.31,1.4600333348562171,-0.7821358925100198,-0.9374295716181082
intermedio,0.844,0.722,0.53,-0.3235908888376688,-0.0852565385493206,-1.0473383081698966
intermedio,0.704,0.595,0.361,0.0976670936427966,-0.3420015636927361,-0.3329315205832725
experto,0.8896958719094514,0.7701549215918257,0.65,-0.8301191064165612,1.817229918549256,-0.7453248346508139
experto,0.9217511013932536,0.7507064081557355,0.65,-1.179838436936972,0.9265823428431648,0.91728035769332
intermedio,0.745,0.661,0.516,-0.0278140075215974,-0.7271191014078593,-1.7342679116185735
principiante,0.635,0.534,0.338,0.5816656267054592,-0.8921694747143407,-1.7754836878254945
principiante,0.719,0.55,0.398,1.5406997570333274,-0.8004748228774066,0.0654876494169604
experto,0.961472854055526,0.75,0.65,-0.878312294547564,0.9239318369080388,-0.3526198772449793
intermedio,0.897,0.764,0.496,-0.440109054204606,-0.0119008170797733,1.2332679752797115
intermedio,0.733,0.628,0.392,0.0438894788580563,-0.653763379938312,0.8073716211415316
intermedio,0.783,0.614,0.465,-0.4132202468122358,-0.140273329651481,0.2166121621756691
intermedio,0.848,0.695,0.539,-0.7000341923308507,-0.5437297977339911,-0.3604087047212195
principiante,0.466,0.391,0.27,1.1373676461477755,-0.7454580317752462,0.6150313321759022
experto,0.9,0.675,0.65,-1.0944033674189462,-0.0302397474471601,0.518861187693087
principiante,0.734,0.536,0.385,0.9043313154139008,-0.7454580317752462,0.7798944370035846
intermedio,0.885,0.624,0.447,-0.2339615308631016,-0.5804076584687647,0.5600769639000077
principiante,0.701,0.493,0.333,0.8236648932367905,-0.8921694747143407,0.0929648335549074
experto,0.9214525828043264,0.75,0.65,-0.952186563689891,-0.368192933340533,-1.2143236895702618
principiante,0.668,0.55,0.4,0.6892208562749399,-0.6904412406730857,-0.2779771523073781
intermedio,0.726,0.596,0.361,-0.0098881359266839,-0.6170855192035384,-0.8687366112732405
experto,0.933047662645778,0.8166004463034011,0.65,-1.0711516339290406,0.7331988954137901,1.0975037697572372
experto,0.9477397316573828,0.75,0.65,-0.9993171119005164,0.4813894232807792,-1.2783083903458394
principiante,0.595,0.44,0.317,0.9581089301986412,-0.8554916139795671,-1.1984628209286057
experto,0.9536682914022332,0.75,0.65,-1.264753981571904,-0.4336962155296702,-1.6511468666910571
principiante,0.641,0.55,0.337,1.0746270955655783,-0.7271191014078593,-1.06107690023887
principiante,0.662,0.473,0.339,0.9043313154139008,-0.7454580317752462,0.4501682273482192
intermedio,0.882,0.679,0.492,-0.6821083207359373,-0.5987465888361516,-1.2671557812734733
intermedio,0.825,0.624,0.422,-0.4938866689893463,-0.2136290511210283,-1.2808943733424467
intermedio,0.896,0.698,0.43,-0.6283307059511971,-0.3053237029579624,0.7249400687276901
principiante,0.748,0.543,0.356,0.7519614068571367,-0.8004748228774066,-0.9374295716181082
intermedio,0.833,0.72,0.434,-0.2698132740529285,-0.3970183547948965,-1.6518363592047325
principiante,0.557,0.493,0.318,1.522773885438414,-0.8371526836121803,0.8485873973484523
intermedio,0.724,0.55,0.35,0.2321111306046472,-0.1586122600188678,1.205790791141764
experto,0.9014048041971312,0.75,0.65,-1.0328004619958155,2.447662736012644,1.4897471614791669
principiante,0.469,0.376,0.3,2.194994070247668,-0.7454580317752462,-1.4732346623080763
experto,0.92,0.782,0.65,-1.1123292390138595,0.7950121190852468,0.1067034256238807
experto,0.884,0.75,0.65,-1.21988446858334,1.9687036625980032,-1.4594960702391029
principiante,0.525,0.425,0.316,1.7289214087799183,-0.8371526836121803,-0.4016244809281402
experto,0.9537890068726788,0.75,0.65,-1.1165048875763388,1.6019250552502668,1.1807055590981463
intermedio,0.749,0.593,0.431,-0.0457398791165108,-0.1952901207536415,1.1783136070038172
principiante,0.725,0.55,0.4,0.7250725994647668,-0.7087801710404725,-0.0718982712727749
intermedio,0.857,0.765,0.478,-0.4580349257995194,-0.3786794244275097,-0.6351805461006904
experto,0.906,0.75,0.65,-0.9599593304570956,1.0517571442286624,1.2607451594176586
principiante,0.64,0.524,0.316,1.5048480138435003,-0.8188137532447934,1.356915303900473
intermedio,0.886,0.621,0.466,0.0080377356682294,-0.6354244495709253,1.3156995276935526
principiante,0.64,0.517,0.319,1.6841067297926349,-0.8188137532447934,0.7798944370035846
experto,0.949534378538208,0.7600224227242504,0.65,-0.8645221598157735,0.2223385801082419,1.0638766825392962
principiante,0.632,0.471,0.346,1.3793669126791068,-0.8004748228774066,0.3952138590723253
intermedio,0.781,0.638,0.394,-0.189146851875818,-0.6170855192035384,-0.0718982712727749
principiante,0.71,0.55,0.4,1.3614410410841933,-0.7087801710404725,0.8348488052794786
experto,0.8880731502719462,0.75,0.65,-0.9772742609991744,2.4455158521500606,1.5347975231824251
experto,0.943,0.789,0.65,-1.3005508907604506,-0.3786794244275097,1.5492555928661027
principiante,0.586,0.49,0.36,1.0029236091859248,-0.653763379938312,1.5492555928661027
principiante,0.616,0.504,0.391,1.2180340683248858,-0.8188137532447934,0.8485873973484523
experto,0.8899610607824123,0.75,0.65,-0.9894954222933304,2.146972655980099,1.0146115275832073
experto,1.0,1.0,1.0,-0.968922266254552,0.9233846316569544,-0.4291016650660872
experto,0.945,0.841,0.65,-0.8703299724825282,2.1520929662718715,1.4393468563143148
principiante,0.702,0.509,0.399,1.5138109496409573,-0.7637969621426329,-1.2808943733424467
experto,0.8915304611819795,0.7915595423275124,0.65,-0.9502886524070692,1.1220648134344111,-0.4898215261792441
experto,0.923,0.75,0.65,-1.210921532785883,0.263183138431029,-0.7313506905835051
intermedio,0.89,0.627,0.414,0.0707782862504267,-0.5070519369992175,0.038010465279013
intermedio,0.725,0.55,0.35,-0.3594426320274957,-0.0119008170797733,0.3402594907964313
principiante,0.699,0.518,0.312,0.5099621403258054,-0.6721023103056989,-1.48697325437705
intermedio,0.827,0.698,0.455,-0.1353692370910779,-0.7087801710404725,-0.7725664667904258
experto,0.955,0.75,0.65,-1.067514560026576,0.4832503028396708,-0.9099523874801612
experto,0.8991664976638314,0.75,0.65,-1.0437148018999889,2.681977190614205,-1.6561050211743304
intermedio,0.856,0.759,0.493,-0.3684055678249524,-0.5437297977339911,-1.6793135433426796
principiante,0.533,0.478,0.3,0.8774425080215308,-0.8554916139795671,0.2440893463136161
experto,0.932165484664982,0.7360346264780212,0.65,-0.8106805187992823,1.3921022913445895,0.7637887017658704
experto,0.8538297287804408,0.75,0.65,-0.7511472356113067,1.4595008785027692,-1.377918160198464
intermedio,0.721,0.55,0.425,0.3755181033639548,-0.6721023103056989,0.6974628845897431
principiante,0.6927830571218702,0.5021895314211094,0.340214462858542,0.7423725509532247,-0.8371526836121803,-0.7975083507729226
intermedio,0.801,0.611,0.456,0.1066300294402535,-0.0485786778145469,-0.3604087047212195
principiante,0.765,0.481,0.335,0.5099621403258054,-0.7821358925100198,-1.4457574781701297
intermedio,0.895,0.636,0.455,-0.0367769433190539,-0.3786794244275097,1.1233592387279232
principiante,0.593,0.49,0.375,1.630329115007895,-0.8371526836121803,-1.2671557812734733
principiante,0.539,0.387,0.279,1.7558102161722886,-0.7271191014078593,0.6562471083828224
intermedio,0.835,0.652,0.513,-0.6104048343562837,-0.3603404940601229,-0.4291016650660872
intermedio,0.807,0.597,0.419,-0.4132202468122358,-0.250306911855802,-0.1818070078245633
experto,0.918,0.8,0.65,-0.8255152934952448,0.3181999295331894,-0.0993754554107224
intermedio,0.822,0.665,0.432,-0.350479696230039,-0.1035954689167074,0.4226910432102723
intermedio,0.835,0.592,0.422,0.0438894788580563,-0.6354244495709253,-0.8962137954111877
experto,0.9515862364157542,0.8303105367024031,0.65,-1.218693261096917,0.1144839931984133,1.0351072512378638
principiante,0.562,0.435,0.332,2.114327648070557,-0.653763379938312,0.3814752670033516
intermedio,0.785,0.689,0.53,-0.2967020814452987,-0.2319679814884151,1.4805626325212349
principiante,0.5980215915543593,0.4574453753693143,0.3249651952151101,1.2911687986886435,-0.8921694747143407,-0.2089543419995993
principiante,0.658,0.55,0.4,1.2359599399197994,-0.7821358925100198,0.944757541831267
intermedio,0.744,0.562,0.399,-0.3235908888376688,-0.6354244495709253,-1.06107690023887
intermedio,0.748,0.566,0.386,-0.2429244666605583,-0.7271191014078593,-0.6077033619627433
experto,0.8868177677030417,0.75,0.65,-0.7836171511110747,0.188954450663377,0.855566519182157
experto,0.9315259050485896,0.75,0.65,-1.0732523668392235,2.6228268870294342,-1.2195826166922112
principiante,0.576,0.422,0.328,1.4600333348562171,-0.8371526836121803,1.0821434625210025
experto,0.9696298645173173,0.8472274898824704,0.65,-1.1557286781021754,2.1670069560275933,-0.5460779371665462
principiante,0.632,0.47,0.341,1.3166263620969096,-0.8554916139795671,-1.0335997161009232
experto,0.879359210493129,0.75,0.65,-0.9451645857074238,2.5735324451480683,1.276752429851097
experto,0.8923857573119058,0.75,0.65,-1.090615564677326,2.3108801870817235,-0.2705508584674859
experto,0.9425750638794992,0.75,0.65,-1.0222729737277592,0.5117328076313075,-0.9472932594144832
experto,0.8975538829347477,0.7685192154438552,0.65,-1.1840394716103246,2.1799399491753526,-0.7679593607548102
principiante,0.693,0.55,0.4,1.433144527463847,-0.6721023103056989,0.2440893463136161
principiante,0.594,0.495,0.309,0.9132942512113577,-0.8004748228774066,-0.7725664667904258
intermedio,0.784,0.637,0.383,-0.4580349257995194,-0.0852565385493206,-0.8137822429973465
intermedio,0.757,0.673,0.517,-0.099517493901251,-0.6721023103056989,-1.4732346623080763
experto,0.9452275906810862,0.8400137737152928,0.65,-0.8692614635639838,2.15388172469446,1.4335399874800474
principiante,0.54,0.403,0.252,1.1104788387554052,-0.8188137532447934,0.8485873973484523
principiante,0.582,0.482,0.326,0.5368509477181758,-0.7454580317752462,0.9584961339002408
principiante,0.596,0.521,0.4,0.967071865996098,-0.8371526836121803,0.7661558449346109
intermedio,0.819,0.629,0.41,-0.4669978615969761,-0.3603404940601229,1.3294381197625262
principiante,0.469,0.337,0.213,1.9798836111087064,-0.8554916139795671,-1.0335997161009232
principiante,0.664,0.55,0.356,0.617517369895286,-0.873830544346954,1.1920521990727908
intermedio,0.83,0.7,0.516,-0.4849237331918896,-0.5437297977339911,0.6699857004517962
experto,0.9507678277975848,0.8273133194190084,0.65,-1.0946017266805284,1.4506852491570004,1.3091511728957306
experto,0.966,0.75,0.65,-0.7717376787105045,2.3171433395783527,0.9035417656243464
intermedio,0.806,0.57,0.415,-0.4490719900020627,-0.4153572851622834,1.219529383210738
principiante,0.522,0.377,0.253,1.2180340683248858,-0.8188137532447934,-1.789222279894468
experto,0.8925728818155944,0.75,0.65,-1.2436404673690082,2.5156665769426843,1.3153010945790395
intermedio,0.874,0.723,0.458,-0.4132202468122358,-0.5253908673666043,0.0792262414859337
intermedio,0.811,0.722,0.493,-0.4580349257995194,-0.2869847725905756,0.7798944370035846
experto,0.9702173788773734,0.75,0.65,-0.9509963946596388,0.4682472260069047,-1.3635696398810335
experto,0.968695296931356,0.7504891708032551,0.65,-1.020457482717807,-0.1661861472278719,-0.5867928156512872
experto,0.942,0.768,0.65,-0.9241075872672686,0.1898274169614817,1.0821434625210025
experto,0.938217323202859,0.8229793620228583,0.65,-1.0036151056230072,0.6183579848895019,1.3913090401977537
principiante,0.636,0.541,0.342,1.6841067297926349,-0.6721023103056989,0.3814752670033516
